IdCursoProg,IdCurso,IdCiclo,IdProfesor,Vacantes,Matriculados,PreCursoProg,Horario,Activo
6902,C014,2017-09,P025,11,9,700.00,Ma y Ju 19-22,1
6903,C002,2017-09,P008,10,10,500.00,Ma y Ju 19-22,1
6904,C006,2017-09,P015,8,12,700.00,Lu y Mi 19-22,1
6905,C004,2017-09,P032,4,16,700.00,Vi y Sa 19-22,1
6906,C014,2017-09,P029,5,15,700.00,Vi y Sa 19-22,1
6907,C003,2017-09,P019,5,15,700.00,Ma y Ju 19-22,1
6908,C002,2017-09,P002,8,12,500.00,Lu y Mi 19-22,1
6909,C003,2017-09,P036,7,13,700.00,Lu y Mi 19-22,1
6910,C013,2017-09,P022,5,15,700.00,Lu y Mi 19-22,1
6911,C009,2017-09,P037,3,17,500.00,Vi y Sa 19-22,1
6912,C012,2017-09,P015,12,8,500.00,Ju 19-22 y Sa 08-11,1
6913,C013,2017-09,P022,7,13,700.00,Ma y Ju 19-22,1
6914,C005,2017-09,P033,13,7,500.00,Vi y Sa 19-22,1
6915,C001,2017-09,P037,1,19,400.00,Vi y Sa 19-22,1
6916,C006,2017-09,P029,13,7,700.00,Vi y Sa 19-22,1
6917,C012,2017-10,P016,4,16,500.00,Lu y Mi 19-22,1
6918,C005,2017-10,P008,11,9,500.00,Ma y Ju 19-22,1
6919,C001,2017-10,P037,11,9,400.00,Lu y Mi 19-22,1
6920,C011,2017-10,P013,13,7,700.00,Ju 19-22 y Sa 08-11,1
6921,C013,2017-10,P002,12,8,700.00,Ma y Ju 19-22,1
6922,C010,2017-10,P020,8,12,700.00,Lu y Mi 19-22,1
6923,C012,2017-10,P030,9,11,500.00,Ju 19-22 y Sa 08-11,1
6924,C006,2017-10,P007,10,10,700.00,Lu y Mi 19-22,1
6925,C008,2017-10,P030,9,11,700.00,Vi y Sa 19-22,1
6926,C002,2017-10,P001,13,7,500.00,Vi y Sa 19-22,1
6927,C004,2017-10,P020,3,17,700.00,Lu y Mi 19-22,1
6928,C001,2017-10,P035,9,11,400.00,Lu y Mi 19-22,1
6929,C007,2017-10,P028,2,18,700.00,Ju 19-22 y Sa 08-11,1
6930,C010,2017-10,P006,0,20,700.00,Vi y Sa 19-22,1
6931,C004,2017-10,P009,10,10,700.00,Vi y Sa 19-22,1
6932,C007,2017-10,P022,10,10,700.00,Ju 19-22 y Sa 08-11,1
6933,C011,2017-10,P007,7,13,700.00,Ju 19-22 y Sa 08-11,1
6934,C001,2017-10,P011,6,14,400.00,Vi y Sa 19-22,1
6935,C004,2017-10,P006,7,13,700.00,Ju 19-22 y Sa 08-11,1
6936,C009,2017-10,P022,13,7,500.00,Ma y Ju 19-22,1
6937,C012,2017-10,P018,4,16,500.00,Lu y Mi 19-22,1
6938,C004,2017-10,P004,8,12,700.00,Ju 19-22 y Sa 08-11,1
6939,C006,2017-10,P004,7,13,700.00,Ma y Ju 19-22,1
6940,C009,2017-10,P014,4,16,500.00,Ju 19-22 y Sa 08-11,1
6941,C006,2017-11,P004,2,18,700.00,Vi y Sa 19-22,1
6942,C003,2017-11,P001,1,19,700.00,Vi y Sa 19-22,1
6943,C005,2017-11,P017,1,19,500.00,Ma y Ju 19-22,1
6944,C013,2017-11,P026,4,16,700.00,Vi y Sa 19-22,1
6945,C011,2017-11,P033,1,19,700.00,Ma y Ju 19-22,1
6946,C010,2017-11,P008,3,17,700.00,Lu y Mi 19-22,1
6947,C001,2017-11,P005,10,10,400.00,Ma y Ju 19-22,1
6948,C010,2017-11,P028,8,12,700.00,Vi y Sa 19-22,1
6949,C008,2017-11,P007,12,8,700.00,Ju 19-22 y Sa 08-11,1
6950,C001,2017-11,P017,6,14,400.00,Vi y Sa 19-22,1
6951,C003,2017-11,P035,6,14,700.00,Ju 19-22 y Sa 08-11,1
6952,C014,2017-11,P040,4,16,700.00,Vi y Sa 19-22,1
6953,C006,2017-11,P039,4,16,700.00,Ju 19-22 y Sa 08-11,1
6954,C008,2017-12,P014,8,12,700.00,Ju 19-22 y Sa 08-11,1
6955,C012,2017-12,P040,4,16,500.00,Lu y Mi 19-22,1
6956,C004,2017-12,P024,12,8,700.00,Ma y Ju 19-22,1
6957,C009,2017-12,P001,9,11,500.00,Ju 19-22 y Sa 08-11,1
6958,C007,2017-12,P036,12,8,700.00,Ma y Ju 19-22,1
6959,C007,2017-12,P005,12,8,700.00,Lu y Mi 19-22,1
6960,C014,2017-12,P002,13,7,700.00,Vi y Sa 19-22,1
6961,C011,2017-12,P019,10,10,700.00,Ma y Ju 19-22,1
6962,C014,2017-12,P025,10,10,700.00,Ju 19-22 y Sa 08-11,1
6963,C009,2017-12,P040,9,11,500.00,Ju 19-22 y Sa 08-11,1
6964,C013,2017-12,P034,0,20,700.00,Ju 19-22 y Sa 08-11,1
6965,C003,2017-12,P028,7,13,700.00,Vi y Sa 19-22,1
6966,C003,2017-12,P018,9,11,700.00,Ju 19-22 y Sa 08-11,1
6967,C007,2017-12,P001,12,8,700.00,Ju 19-22 y Sa 08-11,1
6968,C004,2017-12,P002,12,8,700.00,Vi y Sa 19-22,1
6969,C002,2017-12,P034,13,7,500.00,Ju 19-22 y Sa 08-11,1
6970,C012,2017-12,P005,0,20,500.00,Ju 19-22 y Sa 08-11,1
6971,C008,2017-12,P019,8,12,700.00,Ju 19-22 y Sa 08-11,1
6972,C005,2018-01,P006,12,8,500.00,Ma y Ju 19-22,1
6973,C010,2018-01,P011,6,14,700.00,Ju 19-22 y Sa 08-11,1
6974,C008,2018-01,P041,6,14,700.00,Ma y Ju 19-22,1
6975,C014,2018-01,P033,3,17,700.00,Lu y Mi 19-22,1
6976,C002,2018-01,P026,4,16,500.00,Ma y Ju 19-22,1
6977,C003,2018-01,P012,5,15,700.00,Ma y Ju 19-22,1
6978,C004,2018-01,P012,0,20,700.00,Ju 19-22 y Sa 08-11,1
6979,C011,2018-01,P030,1,19,700.00,Lu y Mi 19-22,1
6980,C003,2018-01,P013,6,14,700.00,Ju 19-22 y Sa 08-11,1
6981,C009,2018-01,P042,4,16,500.00,Vi y Sa 19-22,1
6982,C001,2018-01,P011,12,8,400.00,Ma y Ju 19-22,1
6983,C005,2018-01,P020,5,15,500.00,Ma y Ju 19-22,1
6984,C004,2018-01,P039,10,10,700.00,Ju 19-22 y Sa 08-11,1
6985,C006,2018-01,P010,2,18,700.00,Ju 19-22 y Sa 08-11,1
6986,C002,2018-01,P007,3,17,500.00,Ju 19-22 y Sa 08-11,1
6987,C006,2018-01,P041,4,16,700.00,Ma y Ju 19-22,1
6988,C008,2018-01,P002,0,20,700.00,Lu y Mi 19-22,1
6989,C001,2018-01,P009,9,11,400.00,Lu y Mi 19-22,1
6990,C007,2018-01,P002,0,20,700.00,Ju 19-22 y Sa 08-11,1
6991,C013,2018-01,P034,2,18,700.00,Ma y Ju 19-22,1
6992,C007,2018-01,P013,13,7,700.00,Ma y Ju 19-22,1
6993,C012,2018-01,P031,9,11,500.00,Ju 19-22 y Sa 08-11,1
6994,C013,2018-02,P007,3,17,700.00,Ma y Ju 19-22,1
6995,C002,2018-02,P010,6,14,500.00,Ma y Ju 19-22,1
6996,C001,2018-02,P019,10,10,400.00,Ma y Ju 19-22,1
6997,C006,2018-02,P040,10,10,700.00,Vi y Sa 19-22,1
6998,C011,2018-02,P001,12,8,700.00,Vi y Sa 19-22,1
6999,C006,2018-02,P025,9,11,700.00,Lu y Mi 19-22,1
7000,C014,2018-02,P031,2,18,700.00,Ma y Ju 19-22,1
7001,C008,2018-02,P009,11,9,700.00,Vi y Sa 19-22,1
7002,C006,2018-02,P016,1,19,700.00,Ju 19-22 y Sa 08-11,1
7003,C002,2018-02,P024,5,15,500.00,Vi y Sa 19-22,1
7004,C004,2018-02,P010,6,14,700.00,Ma y Ju 19-22,1
7005,C011,2018-02,P003,6,14,700.00,Ju 19-22 y Sa 08-11,1
7006,C014,2018-02,P015,7,13,700.00,Ju 19-22 y Sa 08-11,1
7007,C012,2018-02,P012,6,14,500.00,Vi y Sa 19-22,1
7008,C004,2018-02,P022,7,13,700.00,Ju 19-22 y Sa 08-11,1
7009,C011,2018-02,P022,7,13,700.00,Vi y Sa 19-22,1
7010,C009,2018-02,P009,5,15,500.00,Ju 19-22 y Sa 08-11,1
7011,C007,2018-02,P001,8,12,700.00,Ma y Ju 19-22,1
7012,C012,2018-03,P026,6,14,500.00,Lu y Mi 19-22,1
7013,C011,2018-03,P033,5,15,700.00,Vi y Sa 19-22,1
7014,C010,2018-03,P042,4,16,700.00,Lu y Mi 19-22,1
7015,C002,2018-03,P002,12,8,500.00,Ju 19-22 y Sa 08-11,1
7016,C008,2018-03,P008,8,12,700.00,Ju 19-22 y Sa 08-11,1
7017,C014,2018-03,P002,3,17,700.00,Vi y Sa 19-22,1
7018,C011,2018-03,P018,13,7,700.00,Ju 19-22 y Sa 08-11,1
7019,C014,2018-03,P001,4,16,700.00,Lu y Mi 19-22,1
7020,C005,2018-03,P027,0,20,500.00,Ju 19-22 y Sa 08-11,1
7021,C005,2018-03,P016,9,11,500.00,Ju 19-22 y Sa 08-11,1
7022,C013,2018-03,P003,5,15,700.00,Lu y Mi 19-22,1
7023,C009,2018-03,P011,2,18,500.00,Ma y Ju 19-22,1
7024,C013,2018-03,P011,5,15,700.00,Ju 19-22 y Sa 08-11,1
7025,C011,2018-03,P033,1,19,700.00,Vi y Sa 19-22,1
7026,C003,2018-03,P026,1,19,700.00,Ju 19-22 y Sa 08-11,1
7027,C002,2018-03,P023,0,20,500.00,Vi y Sa 19-22,1
7028,C009,2018-03,P036,9,11,500.00,Vi y Sa 19-22,1
7029,C014,2018-03,P024,9,11,700.00,Vi y Sa 19-22,1
7030,C009,2018-03,P033,2,18,500.00,Lu y Mi 19-22,1
7031,C014,2018-03,P039,0,20,700.00,Lu y Mi 19-22,1
7032,C007,2018-03,P042,1,19,700.00,Ju 19-22 y Sa 08-11,1
7033,C007,2018-03,P013,7,13,700.00,Lu y Mi 19-22,1
7034,C011,2018-03,P030,3,17,700.00,Lu y Mi 19-22,1
7035,C005,2018-04,P020,4,16,500.00,Ma y Ju 19-22,1
7036,C003,2018-04,P001,13,7,700.00,Lu y Mi 19-22,1
7037,C005,2018-04,P010,1,19,500.00,Vi y Sa 19-22,1
7038,C012,2018-04,P039,12,8,500.00,Ju 19-22 y Sa 08-11,1
7039,C003,2018-04,P019,10,10,700.00,Ju 19-22 y Sa 08-11,1
7040,C009,2018-04,P038,6,14,500.00,Ju 19-22 y Sa 08-11,1
7041,C011,2018-04,P028,9,11,700.00,Ma y Ju 19-22,1
7042,C005,2018-04,P030,3,17,500.00,Ju 19-22 y Sa 08-11,1
7043,C010,2018-04,P023,8,12,700.00,Ju 19-22 y Sa 08-11,1
7044,C010,2018-04,P027,7,13,700.00,Ju 19-22 y Sa 08-11,1
7045,C011,2018-04,P018,13,7,700.00,Ma y Ju 19-22,1
7046,C006,2018-04,P031,1,19,700.00,Lu y Mi 19-22,1
7047,C014,2018-04,P022,7,13,700.00,Vi y Sa 19-22,1
7048,C006,2018-04,P023,12,8,700.00,Ju 19-22 y Sa 08-11,1
7049,C014,2018-04,P040,10,10,700.00,Ju 19-22 y Sa 08-11,1
7050,C008,2018-04,P028,11,9,700.00,Lu y Mi 19-22,1
7051,C011,2018-04,P002,4,16,700.00,Lu y Mi 19-22,1
7052,C003,2018-04,P033,12,8,700.00,Vi y Sa 19-22,1
7053,C010,2018-04,P002,5,15,700.00,Ma y Ju 19-22,1
7054,C002,2018-04,P036,2,18,500.00,Ju 19-22 y Sa 08-11,1
7055,C002,2018-04,P022,3,17,500.00,Lu y Mi 19-22,1
7056,C005,2018-04,P016,0,20,500.00,Ma y Ju 19-22,1
7057,C014,2018-04,P025,10,10,700.00,Vi y Sa 19-22,1
7058,C008,2018-05,P031,11,9,700.00,Vi y Sa 19-22,1
7059,C008,2018-05,P008,6,14,700.00,Vi y Sa 19-22,1
7060,C004,2018-05,P025,4,16,700.00,Vi y Sa 19-22,1
7061,C003,2018-05,P028,10,10,700.00,Vi y Sa 19-22,1
7062,C009,2018-05,P012,3,17,500.00,Lu y Mi 19-22,1
7063,C002,2018-05,P015,12,8,500.00,Ma y Ju 19-22,1
7064,C009,2018-05,P030,1,19,500.00,Ju 19-22 y Sa 08-11,1
7065,C005,2018-05,P003,0,20,500.00,Lu y Mi 19-22,1
7066,C001,2018-05,P037,2,18,400.00,Lu y Mi 19-22,1
7067,C011,2018-05,P015,4,16,700.00,Vi y Sa 19-22,1
7068,C008,2018-05,P019,8,12,700.00,Vi y Sa 19-22,1
7069,C004,2018-05,P039,3,17,700.00,Ju 19-22 y Sa 08-11,1
7070,C007,2018-06,P023,11,9,700.00,Ju 19-22 y Sa 08-11,1
7071,C010,2018-06,P006,13,7,700.00,Ma y Ju 19-22,1
7072,C007,2018-06,P033,3,17,700.00,Ma y Ju 19-22,1
7073,C013,2018-06,P011,7,13,700.00,Ju 19-22 y Sa 08-11,1
7074,C013,2018-06,P033,12,8,700.00,Ju 19-22 y Sa 08-11,1
7075,C003,2018-06,P036,1,19,700.00,Ma y Ju 19-22,1
7076,C007,2018-06,P023,11,9,700.00,Vi y Sa 19-22,1
7077,C010,2018-06,P029,4,16,700.00,Ju 19-22 y Sa 08-11,1
7078,C001,2018-06,P020,4,16,400.00,Ma y Ju 19-22,1
7079,C009,2018-06,P041,2,18,500.00,Lu y Mi 19-22,1
7080,C012,2018-07,P031,7,13,500.00,Lu y Mi 19-22,1
7081,C012,2018-07,P010,8,12,500.00,Vi y Sa 19-22,1
7082,C013,2018-07,P024,0,20,700.00,Lu y Mi 19-22,1
7083,C005,2018-07,P005,6,14,500.00,Ma y Ju 19-22,1
7084,C011,2018-07,P001,6,14,700.00,Ma y Ju 19-22,1
7085,C013,2018-07,P036,1,19,700.00,Ma y Ju 19-22,1
7086,C007,2018-07,P013,5,15,700.00,Ju 19-22 y Sa 08-11,1
7087,C011,2018-07,P021,8,12,700.00,Vi y Sa 19-22,1
7088,C011,2018-07,P004,6,14,700.00,Ma y Ju 19-22,1
7089,C013,2018-07,P019,10,10,700.00,Ma y Ju 19-22,1
7090,C010,2018-07,P026,5,15,700.00,Ma y Ju 19-22,1
7091,C003,2018-07,P025,5,15,700.00,Ma y Ju 19-22,1
7092,C006,2018-07,P031,2,18,700.00,Ju 19-22 y Sa 08-11,1
7093,C006,2018-07,P024,1,19,700.00,Ju 19-22 y Sa 08-11,1
7094,C003,2018-07,P005,1,19,700.00,Ju 19-22 y Sa 08-11,1
7095,C003,2018-08,P019,6,14,700.00,Ju 19-22 y Sa 08-11,1
7096,C005,2018-08,P013,11,9,500.00,Ju 19-22 y Sa 08-11,1
7097,C008,2018-08,P017,1,19,700.00,Vi y Sa 19-22,1
7098,C009,2018-08,P040,10,10,500.00,Ma y Ju 19-22,1
7099,C011,2018-08,P008,8,12,700.00,Ju 19-22 y Sa 08-11,1
7100,C007,2018-08,P029,7,13,700.00,Lu y Mi 19-22,1
7101,C011,2018-08,P002,9,11,700.00,Ju 19-22 y Sa 08-11,1
7102,C012,2018-08,P012,11,9,500.00,Vi y Sa 19-22,1
7103,C003,2018-08,P023,0,20,700.00,Ju 19-22 y Sa 08-11,1
7104,C002,2018-08,P003,7,13,500.00,Lu y Mi 19-22,1
7105,C013,2018-08,P003,8,12,700.00,Ma y Ju 19-22,1
7106,C004,2018-08,P025,10,10,700.00,Ma y Ju 19-22,1
7107,C001,2018-08,P026,1,19,400.00,Vi y Sa 19-22,1
7108,C006,2018-08,P002,8,12,700.00,Vi y Sa 19-22,1
7109,C004,2018-08,P004,10,10,700.00,Lu y Mi 19-22,1
7110,C002,2018-08,P002,11,9,500.00,Ju 19-22 y Sa 08-11,1
7111,C008,2018-08,P027,6,14,700.00,Lu y Mi 19-22,1
7112,C004,2018-08,P031,6,14,700.00,Lu y Mi 19-22,1
7113,C005,2018-08,P027,9,11,500.00,Ma y Ju 19-22,1
7114,C011,2018-09,P029,10,10,700.00,Vi y Sa 19-22,1
7115,C003,2018-09,P014,6,14,700.00,Ma y Ju 19-22,1
7116,C010,2018-09,P008,2,18,700.00,Ju 19-22 y Sa 08-11,1
7117,C001,2018-09,P024,3,17,400.00,Ju 19-22 y Sa 08-11,1
7118,C013,2018-09,P031,2,18,700.00,Lu y Mi 19-22,1
7119,C006,2018-09,P013,11,9,700.00,Lu y Mi 19-22,1
7120,C013,2018-09,P007,5,15,700.00,Vi y Sa 19-22,1
7121,C003,2018-09,P016,8,12,700.00,Ma y Ju 19-22,1
7122,C006,2018-09,P006,8,12,700.00,Ju 19-22 y Sa 08-11,1
7123,C007,2018-09,P028,4,16,700.00,Ma y Ju 19-22,1
7124,C011,2018-09,P042,2,18,700.00,Lu y Mi 19-22,1
7125,C003,2018-09,P001,13,7,700.00,Ju 19-22 y Sa 08-11,1
7126,C001,2018-09,P024,9,11,400.00,Lu y Mi 19-22,1
7127,C013,2018-09,P031,11,9,700.00,Ma y Ju 19-22,1
7128,C002,2018-10,P009,10,10,500.00,Ma y Ju 19-22,1
7129,C001,2018-10,P034,13,7,400.00,Vi y Sa 19-22,1
7130,C008,2018-10,P005,11,9,700.00,Ma y Ju 19-22,1
7131,C005,2018-10,P011,10,10,500.00,Vi y Sa 19-22,1
7132,C002,2018-10,P021,9,11,500.00,Lu y Mi 19-22,1
7133,C014,2018-10,P036,8,12,700.00,Ju 19-22 y Sa 08-11,1
7134,C003,2018-10,P033,1,19,700.00,Ma y Ju 19-22,1
7135,C012,2018-10,P002,4,16,500.00,Vi y Sa 19-22,1
7136,C002,2018-10,P010,5,15,500.00,Lu y Mi 19-22,1
7137,C006,2018-10,P032,2,18,700.00,Vi y Sa 19-22,1
7138,C007,2018-11,P019,12,8,700.00,Lu y Mi 19-22,1
7139,C008,2018-11,P041,6,14,700.00,Lu y Mi 19-22,1
7140,C014,2018-11,P005,6,14,700.00,Vi y Sa 19-22,1
7141,C001,2018-11,P003,2,18,400.00,Ju 19-22 y Sa 08-11,1
7142,C008,2018-11,P005,5,15,700.00,Ma y Ju 19-22,1
7143,C012,2018-11,P024,7,13,500.00,Ju 19-22 y Sa 08-11,1
7144,C011,2018-11,P035,7,13,700.00,Lu y Mi 19-22,1
7145,C011,2018-11,P008,6,14,700.00,Ju 19-22 y Sa 08-11,1
7146,C005,2018-11,P032,9,11,500.00,Ju 19-22 y Sa 08-11,1
7147,C013,2018-11,P001,4,16,700.00,Ma y Ju 19-22,1
7148,C014,2018-11,P007,7,13,700.00,Lu y Mi 19-22,1
7149,C005,2018-11,P009,5,15,500.00,Vi y Sa 19-22,1
7150,C009,2018-11,P022,4,16,500.00,Lu y Mi 19-22,1
7151,C006,2018-11,P008,3,17,700.00,Ju 19-22 y Sa 08-11,1
7152,C005,2018-11,P019,3,17,500.00,Ju 19-22 y Sa 08-11,1
7153,C003,2018-11,P008,4,16,700.00,Vi y Sa 19-22,1
7154,C003,2018-11,P036,11,9,700.00,Ma y Ju 19-22,1
7155,C001,2018-11,P008,11,9,400.00,Vi y Sa 19-22,1
7156,C012,2018-11,P006,7,13,500.00,Vi y Sa 19-22,1
7157,C006,2018-12,P001,6,14,700.00,Ma y Ju 19-22,1
7158,C006,2018-12,P029,6,14,700.00,Lu y Mi 19-22,1
7159,C003,2018-12,P015,4,16,700.00,Ma y Ju 19-22,1
7160,C003,2018-12,P017,6,14,700.00,Vi y Sa 19-22,1
7161,C008,2018-12,P042,2,18,700.00,Ju 19-22 y Sa 08-11,1
7162,C007,2018-12,P035,7,13,700.00,Ma y Ju 19-22,1
7163,C002,2018-12,P011,2,18,500.00,Ju 19-22 y Sa 08-11,1
7164,C009,2018-12,P020,4,16,500.00,Lu y Mi 19-22,1
7165,C006,2018-12,P010,2,18,700.00,Lu y Mi 19-22,1
7166,C001,2018-12,P021,3,17,400.00,Lu y Mi 19-22,1
7167,C013,2018-12,P018,11,9,700.00,Ju 19-22 y Sa 08-11,1
7168,C007,2018-12,P027,0,20,700.00,Vi y Sa 19-22,1
7169,C011,2018-12,P012,7,13,700.00,Lu y Mi 19-22,1
7170,C005,2018-12,P025,4,16,500.00,Ju 19-22 y Sa 08-11,1
7171,C007,2018-12,P018,0,20,700.00,Ma y Ju 19-22,1
7172,C013,2018-12,P017,4,16,700.00,Ju 19-22 y Sa 08-11,1
7173,C011,2018-12,P004,6,14,700.00,Ma y Ju 19-22,1
7174,C008,2018-12,P024,8,12,700.00,Vi y Sa 19-22,1
7175,C012,2018-12,P034,4,16,500.00,Vi y Sa 19-22,1
7176,C006,2019-01,P014,4,16,700.00,Ju 19-22 y Sa 08-11,1
7177,C002,2019-01,P036,0,20,500.00,Lu y Mi 19-22,1
7178,C006,2019-01,P041,13,7,700.00,Lu y Mi 19-22,1
7179,C011,2019-01,P002,4,16,700.00,Ju 19-22 y Sa 08-11,1
7180,C001,2019-01,P007,4,16,400.00,Vi y Sa 19-22,1
7181,C001,2019-01,P036,2,18,400.00,Vi y Sa 19-22,1
7182,C001,2019-01,P004,5,15,400.00,Ma y Ju 19-22,1
7183,C001,2019-01,P002,1,19,400.00,Ma y Ju 19-22,1
7184,C004,2019-01,P009,3,17,700.00,Ma y Ju 19-22,1
7185,C010,2019-01,P001,5,15,700.00,Vi y Sa 19-22,1
7186,C010,2019-01,P022,3,17,700.00,Ma y Ju 19-22,1
7187,C004,2019-01,P040,1,19,700.00,Ju 19-22 y Sa 08-11,1
7188,C005,2019-01,P035,1,19,500.00,Lu y Mi 19-22,1
7189,C008,2019-01,P042,3,17,700.00,Ju 19-22 y Sa 08-11,1
7190,C013,2019-01,P006,12,8,700.00,Lu y Mi 19-22,1
7191,C001,2019-01,P004,5,15,400.00,Ju 19-22 y Sa 08-11,1
7192,C009,2019-01,P017,0,20,500.00,Ma y Ju 19-22,1
7193,C001,2019-02,P023,13,7,400.00,Vi y Sa 19-22,1
7194,C013,2019-02,P022,2,18,700.00,Ma y Ju 19-22,1
7195,C008,2019-02,P013,10,10,700.00,Ma y Ju 19-22,1
7196,C012,2019-02,P012,1,19,500.00,Ju 19-22 y Sa 08-11,1
7197,C003,2019-02,P029,9,11,700.00,Lu y Mi 19-22,1
7198,C014,2019-02,P024,12,8,700.00,Lu y Mi 19-22,1
7199,C002,2019-02,P034,2,18,500.00,Ju 19-22 y Sa 08-11,1
7200,C003,2019-02,P038,5,15,700.00,Lu y Mi 19-22,1
7201,C001,2019-02,P037,3,17,400.00,Vi y Sa 19-22,1
7202,C012,2019-02,P035,7,13,500.00,Ju 19-22 y Sa 08-11,1
7203,C005,2019-02,P016,10,10,500.00,Ju 19-22 y Sa 08-11,1
7204,C005,2019-03,P024,13,7,500.00,Vi y Sa 19-22,1
7205,C011,2019-03,P020,12,8,700.00,Ju 19-22 y Sa 08-11,1
7206,C009,2019-03,P030,12,8,500.00,Ju 19-22 y Sa 08-11,1
7207,C001,2019-03,P030,2,18,400.00,Ma y Ju 19-22,1
7208,C012,2019-03,P025,7,13,500.00,Lu y Mi 19-22,1
7209,C008,2019-03,P012,6,14,700.00,Ju 19-22 y Sa 08-11,1
7210,C009,2019-03,P009,1,19,500.00,Ma y Ju 19-22,1
7211,C002,2019-03,P025,8,12,500.00,Lu y Mi 19-22,1
7212,C012,2019-03,P024,0,20,500.00,Vi y Sa 19-22,1
7213,C001,2019-03,P001,0,20,400.00,Lu y Mi 19-22,1
7214,C007,2019-03,P010,9,11,700.00,Ju 19-22 y Sa 08-11,1
7215,C003,2019-03,P010,6,14,700.00,Vi y Sa 19-22,1
7216,C012,2019-03,P018,12,8,500.00,Ma y Ju 19-22,1
7217,C007,2019-03,P035,0,20,700.00,Lu y Mi 19-22,1
7218,C005,2019-03,P041,7,13,500.00,Lu y Mi 19-22,1
7219,C007,2019-03,P041,2,18,700.00,Ju 19-22 y Sa 08-11,1
7220,C001,2019-03,P021,7,13,400.00,Vi y Sa 19-22,1
7221,C003,2019-03,P003,2,18,700.00,Ma y Ju 19-22,1
7222,C010,2019-03,P014,7,13,700.00,Ma y Ju 19-22,1
7223,C004,2019-03,P038,3,17,700.00,Lu y Mi 19-22,1
7224,C008,2019-03,P004,8,12,700.00,Ma y Ju 19-22,1
7225,C011,2019-03,P011,8,12,700.00,Lu y Mi 19-22,1
7226,C008,2019-04,P022,5,15,700.00,Vi y Sa 19-22,1
7227,C009,2019-04,P020,11,9,500.00,Ma y Ju 19-22,1
7228,C010,2019-04,P001,8,12,700.00,Ma y Ju 19-22,1
7229,C007,2019-04,P030,2,18,700.00,Ma y Ju 19-22,1
7230,C004,2019-04,P027,9,11,700.00,Ju 19-22 y Sa 08-11,1
7231,C002,2019-04,P019,5,15,500.00,Lu y Mi 19-22,1
7232,C006,2019-04,P023,7,13,700.00,Ju 19-22 y Sa 08-11,1
7233,C002,2019-04,P034,5,15,500.00,Vi y Sa 19-22,1
7234,C006,2019-04,P010,10,10,700.00,Ju 19-22 y Sa 08-11,1
7235,C004,2019-04,P016,2,18,700.00,Ju 19-22 y Sa 08-11,1
7236,C008,2019-05,P037,6,14,700.00,Vi y Sa 19-22,1
7237,C002,2019-05,P020,9,11,500.00,Ma y Ju 19-22,1
7238,C004,2019-05,P031,2,18,700.00,Vi y Sa 19-22,1
7239,C014,2019-05,P036,6,14,700.00,Vi y Sa 19-22,1
7240,C010,2019-05,P001,7,13,700.00,Ju 19-22 y Sa 08-11,1
7241,C012,2019-05,P033,13,7,500.00,Vi y Sa 19-22,1
7242,C009,2019-05,P023,10,10,500.00,Ma y Ju 19-22,1
7243,C001,2019-05,P003,8,12,400.00,Ju 19-22 y Sa 08-11,1
7244,C012,2019-05,P011,11,9,500.00,Ju 19-22 y Sa 08-11,1
7245,C001,2019-05,P026,6,14,400.00,Ju 19-22 y Sa 08-11,1
7246,C002,2019-05,P020,6,14,500.00,Lu y Mi 19-22,1
7247,C014,2019-05,P016,8,12,700.00,Lu y Mi 19-22,1
7248,C007,2019-05,P042,0,20,700.00,Vi y Sa 19-22,1
7249,C009,2019-05,P010,6,14,500.00,Ma y Ju 19-22,1
7250,C003,2019-05,P029,11,9,700.00,Lu y Mi 19-22,1
7251,C014,2019-05,P030,8,12,700.00,Lu y Mi 19-22,1
7252,C013,2019-05,P034,6,14,700.00,Ma y Ju 19-22,1
7253,C010,2019-05,P015,12,8,700.00,Ma y Ju 19-22,1
7254,C009,2019-05,P023,12,8,500.00,Vi y Sa 19-22,1
7255,C005,2019-05,P031,4,16,500.00,Vi y Sa 19-22,1
7256,C008,2019-05,P032,1,19,700.00,Ju 19-22 y Sa 08-11,1
7257,C005,2019-06,P032,13,7,500.00,Vi y Sa 19-22,1
7258,C004,2019-06,P020,6,14,700.00,Lu y Mi 19-22,1
7259,C005,2019-06,P027,8,12,500.00,Lu y Mi 19-22,1
7260,C009,2019-06,P004,3,17,500.00,Vi y Sa 19-22,1
7261,C005,2019-06,P038,2,18,500.00,Ma y Ju 19-22,1
7262,C014,2019-06,P007,4,16,700.00,Lu y Mi 19-22,1
7263,C002,2019-06,P036,2,18,500.00,Vi y Sa 19-22,1
7264,C009,2019-06,P010,9,11,500.00,Lu y Mi 19-22,1
7265,C008,2019-06,P011,2,18,700.00,Ju 19-22 y Sa 08-11,1
7266,C002,2019-06,P042,10,10,500.00,Ma y Ju 19-22,1
7267,C002,2019-06,P039,13,7,500.00,Vi y Sa 19-22,1
7268,C010,2019-06,P006,13,7,700.00,Lu y Mi 19-22,1
7269,C014,2019-06,P028,6,14,700.00,Vi y Sa 19-22,1
7270,C010,2019-06,P005,5,15,700.00,Ma y Ju 19-22,1
7271,C010,2019-06,P012,2,18,700.00,Lu y Mi 19-22,1
7272,C007,2019-06,P019,4,16,700.00,Ju 19-22 y Sa 08-11,1
7273,C001,2019-06,P001,1,19,400.00,Ju 19-22 y Sa 08-11,1
